"mese","orario","reparto_ragg","reparto","Con/senza ausili","accomp_ragg","tipo_accompagnamento","tot_trasporti","trasporti_interni","trasporti_esterni"
"January","18-19","Neurology","Neurology","With help","With help","With bed","1,91016935064934","1,14610161038961","0,764067740259739"
"January","18-19","Neurology","Neurology","With help","With help","With body trolleys","0,38910857142857","0,233465142857142","0,155643428571429"
"January","18-19","Others","Hepato-biliary surgery","Without help","Without help","On foot","0,331854545454546","0,199112727272728","0,132741818181818"
"January","18-19","Others","Hepato-biliary surgery","With help","With help","With wheelchair","3,10284","1,861704","1,241136"
"January","18-19","Others","Hepato-biliary surgery","With help","With help","With stretcher","1,36613454545455","0,819680727272727","0,546453818181818"
"January","18-19","Others","Hepato-biliary surgery","With help","With help","With bed","1,19467636363636","0,716805818181818","0,477870545454546"
"January","18-19","Others","Hepato-biliary surgery","With help","With help","With body trolleys","0,044247272727273","0,026548363636364","0,017698909090909"
"January","18-19","Others","Urgency Surgery","Without help","Without help","On foot","0,406977662337662","0,244186597402598","0,162791064935065"
"January","18-19","Others","Urgency Surgery","With help","With help","With wheelchair","3,39148051948052","2,03488831168831","1,35659220779221"
"January","18-19","Others","Urgency Surgery","With help","With help","With stretcher","0,746125714285714","0,447675428571428","0,298450285714285"
"January","18-19","Others","Urgency Surgery","With help","With help","With bed","0,813955324675325","0,488373194805195","0,32558212987013"
"January","18-19","Others","Urgency Surgery","With help","With help","With body trolleys","0,186531428571429","0,111918857142858","0,074612571428571"
"January","18-19","Others","Geriatrics","Without help","Without help","On foot","0,882514285714287","0,529508571428572","0,353005714285715"
"January","18-19","Others","Geriatrics","With help","With help","With wheelchair","4,20665142857143","2,52399085714285","1,68266057142857"
"January","18-19","Others","Geriatrics","With help","With help","With stretcher","2,00772","1,204632","0,803088000000001"
"January","18-19","Others","Geriatrics","With help","With help","With bed","0,794262857142858","0,476557714285715","0,317705142857143"
"January","18-19","Others","Geriatrics","With help","With help","With body trolleys","0,294171428571429","0,176502857142858","0,117668571428571"
"January","18-19","Others"," Liver unit","Without help","Without help","On foot","0,612654545454546","0,367592727272727","0,245061818181818"
"January","18-19","Others"," Liver unit","With help","With help","With wheelchair","3,57381818181818","2,14429090909091","1,42952727272727"
"January","18-19","Others"," Liver unit","With help","With help","With stretcher","0,7722","0,46332","0,30888"
"January","18-19","Others"," Liver unit","With help","With help","With bed","1,03385454545454","0,620312727272727","0,413541818181818"
"January","18-19","Others"," Liver unit","With help","With help","With body trolleys","0,2106","0,12636","0,08424"
"January","19-20","Cardiology","Cardiology","Without help","Without help","On foot","0,86601974025974","0,519611844155844","0,346407896103896"
"January","19-20","Cardiology","Cardiology","With help","With help","With wheelchair","5,29234285714286","3,17540571428572","2,11693714285714"
"January","19-20","Cardiology","Cardiology","With help","With help","With stretcher","1,2509174025974","0,750550441558442","0,500366961038961"
"January","19-20","Cardiology","Cardiology","With help","With help","With bed","1,15469298701299","0,692815792207793","0,461877194805195"
"January","19-20","Cardiology","Cardiology","With help","With help","With body trolleys","0,192448831168831","0,115469298701298","0,076979532467533"
"January","19-20","Medical clinic","Medical clinic","Without help","Without help","On foot","0,50584935064935","0,30350961038961","0,20233974025974"
"January","19-20","Medical clinic","Medical clinic","With help","With help","With wheelchair","3,28802077922078","1,97281246753247","1,31520831168831"
"January","19-20","Medical clinic","Medical clinic","With help","With help","With stretcher","1,46063999999999","0,876384","0,584256"
"January","19-20","Medical clinic","Medical clinic","With help","With help","With bed","0,682896623376623","0,409737974025974","0,273158649350649"
"January","19-20","Medical clinic","Medical clinic","With help","With help","With body trolleys","0,347771428571428","0,208662857142857","0,139108571428572"
"January","19-20","Day Surgery","Day Surgery","Without help","Without help","On foot","0,82914077922078","0,497484467532468","0,331656311688312"
"January","19-20","Day Surgery","Day Surgery","With help","With help","With wheelchair","3,54688000000001","2,128128","1,41875200000001"
"January","19-20","Day Surgery","Day Surgery","With help","With help","With stretcher","0,823382857142858","0,494029714285714","0,329353142857144"
"January","19-20","Day Surgery","Day Surgery","With help","With help","With bed","0,932783376623373","0,559670025974027","0,373113350649351"
"January","19-20","Day Surgery","Day Surgery","With help","With help","With body trolleys","0,13819012987013","0,082914077922078","0,055276051948052"
"January","19-20","DH Orthopedic","DH Orthopedic","Without help","Without help","On foot","0,479002597402596","0,287401558441558","0,191601038961038"
"January","19-20","DH Orthopedic","DH Orthopedic","With help","With help","With wheelchair","6,1072831168831","3,66436987012986","2,44291324675324"
"January","19-20","DH Orthopedic","DH Orthopedic","With help","With help","With stretcher","2,50278857142856","1,50167314285714","1,00111542857143"
"January","19-20","DH Orthopedic","DH Orthopedic","With help","With help","With bed","2,58661402597402","1,55196841558442","1,03464561038961"
"January","19-20","DH Orthopedic","DH Orthopedic","With help","With help","With body trolleys","0,131725714285714","0,079035428571428","0,052690285714286"
"January","19-20","Internal Medicine","Internal Medicine","Without help","Without help","On foot","0,923245714285715","0,553947428571428","0,369298285714285"
"January","19-20","Internal Medicine","Internal Medicine","With help","With help","With wheelchair","5,64205714285715","3,38523428571429","2,25682285714285"
"January","19-20","Internal Medicine","Internal Medicine","With help","With help","With stretcher","1,33357714285714","0,800146285714286","0,533430857142858"
"January","19-20","Internal Medicine","Internal Medicine","With help","With help","With bed","1,23099428571429","0,738596571428571","0,492397714285715"
"January","19-20","Internal Medicine","Internal Medicine","With help","With help","With body trolleys","0,205165714285714","0,123099428571429","0,082066285714286"
"January","19-20","Urgency Medicine","Urgency Medicine","Without help","Without help","On foot","0,483241558441558","0,289944935064935","0,193296623376623"
"January","19-20","Urgency Medicine","Urgency Medicine","With help","With help","With wheelchair","3,14107012987013","1,88464207792208","1,25642805194805"
"January","19-20","Urgency Medicine","Urgency Medicine","With help","With help","With stretcher","1,39536","0,837215999999999","0,558144"
"January","19-20","Urgency Medicine","Urgency Medicine","With help","With help","With bed","0,652376103896104","0,391425662337663","0,260950441558442"
"January","19-20","Urgency Medicine","Urgency Medicine","With help","With help","With body trolleys","0,332228571428571","0,199337142857142","0,132891428571429"
"January","19-20","Neurology","Neurology","Without help","Without help","On foot","0,986830129870129","0,592098077922078","0,394732051948051"
"January","19-20","Neurology","Neurology","With help","With help","With wheelchair","4,22144","2,532864","1,688576"
"January","19-20","Neurology","Neurology","With help","With help","With stretcher","0,979977142857142","0,587986285714286","0,391990857142856"
"January","19-20","Neurology","Neurology","With help","With help","With bed","1,11018389610389","0,666110337662337","0,444073558441559"
"January","19-20","Neurology","Neurology","With help","With help","With body trolleys","0,164471688311688","0,098683012987013","0,065788675324675"
"January","19-20","Others","Hepato-biliary surgery","Without help","Without help","On foot","0,128581818181818","0,077149090909091","0,051432727272727"
"January","19-20","Others","Hepato-biliary surgery","With help","With help","With wheelchair","1,63941818181818","0,983650909090908","0,655767272727272"
"January","19-20","Others","Hepato-biliary surgery","With help","With help","With stretcher","0,67184","0,403103999999999","0,268735999999999"
"January","19-20","Others","Hepato-biliary surgery","With help","With help","With bed","0,694341818181817","0,416605090909091","0,277736727272727"
"January","19-20","Others","Hepato-biliary surgery","With help","With help","With body trolleys","0,035360000000001","0,021216","0,014144"
"January","19-20","Others","Urgency Surgery","Without help","Without help","On foot","0,35480103896104","0,212880623376624","0,141920415584416"
"January","19-20","Others","Urgency Surgery","With help","With help","With wheelchair","2,16822857142858","1,30093714285714","0,867291428571431"
"January","19-20","Others","Urgency Surgery","With help","With help","With stretcher","0,51249038961039","0,307494233766234","0,204996155844156"
"January","19-20","Others","Urgency Surgery","With help","With help","With bed","0,473068051948053","0,283840831168832","0,189227220779221"
