Company,Bean_Origin,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Broad_Bean_Origin
Theo,Madagascar,2007,65,U.S.A.,"3,5",Trinitario,Madagascar
Theo,Ivory Coast,2007,75,U.S.A.,"2,5",,Ivory Coast
Theo,"Ghana, Kumasi",2007,84,U.S.A.,3,Forastero,Ghana
Theo,"Venezuela; Barinos, Merida, Tachron",2007,91,U.S.A.,2,Blend,Venezuela
Theo,"Ghana, Panama, Ecuador",2007,75,U.S.A.,3,Blend,"Ghana, Panama, Ecuador"
Theobroma,"Piura Select, Cacao Blanc",2015,70,Japan,"3,25",,Peru
Timo A. Meyer,"Belize, med roast",2016,72,Germany,"3,75","Trinitario, TCGA",Belize
To'ak (Ecuatoriana),Manabi,2014,81,Ecuador,"3,25",Forastero (Nacional),Ecuador
Tobago Estate (Pralus),"Roxborough, Tobago",2012,70,France,4,Trinitario,Tobago
Tocoti,"Wild Bolivian, Jungle Love",2012,77,U.S.A.,3,Criollo,Bolivia
Tocoti,Venezuela,2011,72,U.S.A.,"2,75",,Venezuela
Tocoti,Dominican Republic,2011,74,U.S.A.,3,,Dominican Republic
Treehouse,Conacado,2014,72,U.S.A.,3,,Dominican Republic
Tsara (Cinagra),"Ambanja, Tsara Valley",2011,72,Madagascar,"3,5",,Madagascar
twenty-four blackbirds,Oko Caribe,2015,75,U.S.A.,"2,75",,Domincan Republic
twenty-four blackbirds,"Cedeno, lot 271",2015,75,U.S.A.,"3,5",,Ecuador
twenty-four blackbirds,Madagascar,2014,75,U.S.A.,"3,5",Trinitario,Madagascar
twenty-four blackbirds,Dominican Republic,2013,68,U.S.A.,"3,25",,Dominican Republic
twenty-four blackbirds,Palos Blancos,2013,75,U.S.A.,"2,5",,Bolivia
twenty-four blackbirds,Dominican Republic,2011,73,U.S.A.,"2,75",,Dominican Republic
Two Ravens,Peru,2016,60,U.S.A.,3,Criollo,Peru
Un Dimanche A Paris,Dominican Republic,2011,63,France,"3,75",,Dominican Republic
Undone,Matagalpa,2014,74,U.S.A.,"2,75",,Nicaragua
Undone,Nourish,2014,70,U.S.A.,3,,Dominican Republic
Upchurch,"Madagascar, Sassy Bar",2016,72,U.S.A.,3,Trinitario,Madagascar
Upchurch,"Tanzania, Party Bar",2016,72,U.S.A.,"3,25",,Tanzania
Urzi,"Sur del Lago, Merida",2014,65,Italy,"3,25",Trinitario,Venezuela
Valrhona,"Piura, Illanka, Quemazon",2015,63,France,4,,Peru
Valrhona,"Andoa, Grand Cru blend",2013,70,France,"3,5",,
Valrhona,"Loma Sotavento, 2013",2013,64,France,"3,5",,Dominican Republic
Valrhona,"Otucan, Grand Cru",2012,69,France,4,,Venezuela
Valrhona,Caraque,2011,56,France,"3,25",,
Valrhona,"Porcelana, Pedegral",2011,64,France,4,Criollo,Venezuela
Valrhona,Tainori,2009,64,France,"3,75",,Dominican Republic
Valrhona,Alpaco,2009,66,France,"3,75",,Ecuador
Valrhona,Nyangbo,2009,68,France,"3,5",Forastero,Ghana
Valrhona,Araguani,2007,72,France,3,Blend,"Venezuela, Carribean"
Valrhona,Chuao 2002 P.,2007,65,France,"3,75",Trinitario,Venezuela
Valrhona,Manjari,2007,64,France,4,"Criollo, Trinitario",Madagascar
Valrhona,Le Noir Extra Amer,2007,85,France,"1,5",,
Valrhona,Abinao,2007,85,France,"2,5",Forastero,West Africa
Valrhona,Le Noir Amer,2007,71,France,"2,75",Forastero,West Africa
Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",2007,64,France,"3,25",Criollo (Porcelana),Venezuela
Valrhona,Caraibe,2006,66,France,3,Trinitario,Carribean
Valrhona,Guanaja,2006,70,France,4,"Criollo, Trinitario",South America
Valrhona,Gran Couva 2005 P.,2006,64,France,"2,5",Trinitario,Trinidad
Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",2006,64,France,3,Criollo (Porcelana),Venezuela
Valrhona,"Sambirano, Ampamakia 2005, Millot P.",2006,64,France,"3,5",Trinitario,Madagascar
Vanleer (Barry Callebaut),Manhattan,2012,72,U.S.A.,"2,5",Forastero,Ghana
Vanleer (Barry Callebaut),Napa,2012,65,U.S.A.,"2,75",Forastero,Ghana
Vao Vao (Chocolaterie Robert),Madagascar,2009,72,Madagascar,"2,75",Trinitario,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,2009,76,Madagascar,"2,75",Trinitario,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,2009,80,Madagascar,"2,75",Trinitario,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,2009,70,Madagascar,3,Trinitario,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,2009,68,Madagascar,3,Trinitario,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,2009,64,Madagascar,"3,25",Trinitario,Madagascar
Vicuna,Palos Blancos,2015,70,U.S.A.,"3,25",,Bolivia
Vicuna,Palos Blancos + nibs,2015,70,U.S.A.,"3,25",,Bolivia
Videri,Dominican Republic,2014,90,U.S.A.,"3,25",,Dominican Republic
Videri,Trinidad,2014,75,U.S.A.,"3,5",Trinitario,Trinidad
Videri,Mindo,2014,75,U.S.A.,"3,5",,Ecuador
Videri,Dark,2013,90,U.S.A.,"3,75",,Central and S. America
Videri,Classic,2012,70,U.S.A.,"3,25",,Central and S. America
Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",2012,70,France,"3,5",Trinitario,Vietnam
Vintage Plantations,San Martin,2014,75,U.S.A.,3,,Peru
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",2007,100,U.S.A.,2,Forastero (Arriba),Ecuador
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",2007,90,U.S.A.,2,Forastero (Arriba),Ecuador
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",2007,75,U.S.A.,3,Forastero (Arriba),Ecuador
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",2007,65,U.S.A.,3,Forastero (Arriba),Ecuador
Violet Sky,Sambirano Valley,2015,77,U.S.A.,"2,75",Trinitario,Madagascar
Violet Sky,Moho River Valley,2015,77,U.S.A.,3,"Criollo, Trinitario",Belize
Violet Sky,Cuyagua,2015,77,U.S.A.,3,Criollo,Venezuela
Violet Sky,Peru,2015,77,U.S.A.,"3,25","Criollo, Trinitario",Peru
Violet Sky,Cahabon,2015,77,U.S.A.,"2,75",Trinitario,Guatemala
Vivra,Peru,2016,70,U.S.A.,"2,5",,Peru
Vivra,Ocumare,2016,70,U.S.A.,"2,5",,Venezuela
Vivra,Dominican Republic,2016,70,U.S.A.,3,,Domincan Republic
Wellington Chocolate Factory,Conacado,2016,70,New Zealand,"3,5",Trinitario,Dominican Republic
Wellington Chocolate Factory,"Piura Blanco, Norandino",2016,70,New Zealand,"3,5",,Peru
Whittakers,Ghana,2011,72,New Zealand,"2,5",Forastero,Ghana
Wilkie's Organic,Amazonas,2013,75,Ireland,"2,5",Criollo,Peru
Wilkie's Organic,Amazonas,2013,89,Ireland,"2,75",Criollo,Peru
Wilkie's Organic,Tumbes,2013,75,Ireland,"3,25",Criollo,Peru
Wilkie's Organic,Amazonas w/ nibs,2013,75,Ireland,"2,75",Criollo,Peru
Willie's Cacao,Los Llanos,2016,70,U.K.,4,,Colombia
Willie's Cacao,Los Llanos,2014,88,U.K.,3,Trinitario,Colombia
Willie's Cacao,"Java, Indonesian Black",2013,100,U.K.,"2,25",,Indonesia
Willie's Cacao,Sambirano,2010,71,U.K.,3,Trinitario,Madagascar
Willie's Cacao,Hacienda Las Trincheras,2010,72,U.K.,"3,5",,Venezuela
Willie's Cacao,Java,2010,69,U.K.,"3,75",,Indonesia
Willie's Cacao,San Martin,2009,70,U.K.,3,,Peru
Willie's Cacao,Rio Caribe,2009,72,U.K.,"3,25",Trinitario,Venezuela
Wm,"Guasare, Zulia Prov., 2015, batch 124",2016,74,U.S.A.,3,Criollo,Venezuela
Wm,"Wild Beniano, 2016, batch 128, Heirloom",2016,76,U.S.A.,"3,5",,Bolivia
Wm,"Ghana, 2013, batch 129",2016,75,U.S.A.,"3,75",,Ghana
Woodblock,"Maranon, Cajamarca",2014,70,U.S.A.,3,Forastero (Nacional),Peru
Woodblock,"Camino Verde P., Balao, Guayas",2013,70,U.S.A.,"3,25",,Ecuador
Woodblock,Gran Couva,2013,70,U.S.A.,"3,5",Trinitario,Trinidad
Woodblock,Ecuador,2012,70,U.S.A.,"2,5",,Ecuador
Woodblock,Costa Rica,2012,70,U.S.A.,3,,Costa Rica
Woodblock,Sambirano,2012,70,U.S.A.,"3,25",Trinitario,Madagascar
Woodblock,Ocumare,2011,70,U.S.A.,4,,Venezuela
Woodblock,La Red,2011,70,U.S.A.,"3,5",,Dominican Republic
Xocolat,Hispaniola,2013,66,Domincan Republic,3,,Dominican Republic
Xocolla,"Sambirano, batch 170102",2017,70,U.S.A.,"2,75",,Madagascar
Xocolla,"Hispaniola, batch 170104",2017,70,U.S.A.,"2,5",,Dominican Republic
Zak's,"Papua New Guinea, Batch 2",2015,70,U.S.A.,3,,Papua New Guinea
Zak's,"Dominican Republic, Batch D2",2015,70,U.S.A.,"3,25",,Domincan Republic
Zak's,"Madagascar, Batch 2",2015,70,U.S.A.,"3,25",Trinitario,Madagascar
Zak's,"Peru, Batch 1",2015,70,U.S.A.,"3,25",,Peru
Zak's,"Belize, Batch 2",2015,70,U.S.A.,"3,5",Trinitario,Belize
Zak's,"House Blend, Batch 2",2015,60,U.S.A.,3,,
Zart Pralinen,"Millot P., Ambanja",2016,70,Austria,"3,5","Criollo, Trinitario",Madagascar
Zart Pralinen,UNOCACE,2016,70,Austria,"2,75",Nacional (Arriba),Ecuador
Zart Pralinen,San Juan Estate,2016,85,Austria,"2,75",Trinitario,Trinidad
Zart Pralinen,"Kakao Kamili, Kilombero Valley",2016,85,Austria,3,"Criollo, Trinitario",Tanzania
Zart Pralinen,"Kakao Kamili, Kilombero Valley",2016,70,Austria,"3,5","Criollo, Trinitario",Tanzania
Zart Pralinen,"San Juan Estate, Gran Couva",2016,78,Austria,"3,5",Trinitario,Trinidad
Zokoko,Guadalcanal,2016,78,Australia,"3,75",,Solomon Islands
Zokoko,Goddess Blend,2016,65,Australia,"3,25",,
Zokoko,Alto Beni,2011,68,Australia,"3,5",,Bolivia
Zokoko,Tokiala,2011,66,Australia,"3,5",Trinitario,Papua New Guinea
Zokoko,"Tranquilidad, Baures",2011,72,Australia,"3,75",,Bolivia
Zotter,Raw,2014,80,Austria,"2,75",,
Zotter,"Bocas del Toro, Cocabo Co-op",2012,72,Austria,"3,5",,Panama
Zotter,Amazonas Frucht,2012,65,Austria,"3,5",,
Zotter,"Satipo Pangoa region, 16hr conche",2012,70,Austria,3,Criollo (Amarru),Peru
Zotter,"Satipo Pangoa region, 20hr conche",2012,70,Austria,"3,5",Criollo (Amarru),Peru
Zotter,"Loma Los Pinos, Yacao region, D.R.",2012,62,Austria,"3,75",,Dominican Republic
Zotter,El Oro,2012,75,Austria,3,Forastero (Nacional),Ecuador
Zotter,Huiwani Coop,2012,75,Austria,3,"Criollo, Trinitario",Papua New Guinea
Zotter,El Ceibo Coop,2012,90,Austria,"3,25",,Bolivia
Zotter,Santo Domingo,2012,70,Austria,"3,75",,Dominican Republic
Zotter,"Kongo, Highlands",2012,68,Austria,"3,25",Forastero,Congo
Zotter,"Indianer, Raw",2012,58,Austria,"3,5",,
Zotter,Peru,2011,70,Austria,"3,75",,Peru
Zotter,Congo,2011,65,Austria,3,Forastero,Congo
Zotter,Kerala State,2011,65,Austria,"3,5",Forastero,India
Zotter,Kerala State,2011,62,Austria,"3,25",,India
Zotter,"Brazil, Mitzi Blue",2010,65,Austria,3,,Brazil
